context_input,accelerate,boost,dash,stay,turn_left_111,turn_left_15,turn_left_20,turn_left_22,turn_left_23,turn_left_24,turn_left_26,turn_left_27,turn_left_28,turn_left_29,turn_left_30,turn_left_31,turn_left_32,turn_left_33,turn_left_34,turn_left_36,turn_left_37,turn_left_38,turn_left_40,turn_left_41,turn_left_42,turn_left_43,turn_left_44,turn_left_45,turn_left_46,turn_left_47,turn_left_48,turn_left_50,turn_left_51,turn_left_52,turn_left_54,turn_left_56,turn_left_57,turn_left_58,turn_left_59,turn_left_60,turn_left_62,turn_left_64,turn_left_65,turn_left_67,turn_left_69,turn_left_70,turn_left_71,turn_left_72,turn_left_73,turn_left_75,turn_left_76,turn_left_77,turn_left_82,turn_left_84,turn_left_86,turn_left_87,turn_left_90,turn_right_131,turn_right_15,turn_right_37,turn_right_45,turn_right_56,turn_right_90
"pos:3.34,-0.11; rot:183; vel:0.58,-0.49; ang_vel:-22.86 [CTX] pos:3.38,-0.15; rot:181; vel:0.47,-0.40; ang_vel:-18.64 [CTX] pos:2.44,-1.59; rot:7; vel:0.03,-0.54; ang_vel:31.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"pos:3.38,-0.15; rot:181; vel:0.47,-0.40; ang_vel:-18.64 [CTX] pos:2.44,-1.59; rot:7; vel:0.03,-0.54; ang_vel:31.17 [CTX] pos:2.44,-1.59; rot:11; vel:0.03,-0.54; ang_vel:31.17",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.44,-1.59; rot:7; vel:0.03,-0.54; ang_vel:31.17 [CTX] pos:2.44,-1.59; rot:11; vel:0.03,-0.54; ang_vel:31.17 [CTX] pos:3.51,-2.23; rot:160; vel:0.24,-1.49; ang_vel:-25.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.44,-1.59; rot:11; vel:0.03,-0.54; ang_vel:31.17 [CTX] pos:3.51,-2.23; rot:160; vel:0.24,-1.49; ang_vel:-25.33 [CTX] pos:3.57,-2.57; rot:154; vel:0.12,-0.77; ang_vel:-12.65",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:3.51,-2.23; rot:160; vel:0.24,-1.49; ang_vel:-25.33 [CTX] pos:3.57,-2.57; rot:154; vel:0.12,-0.77; ang_vel:-12.65 [CTX] pos:-3.30,1.11; rot:268; vel:0.00,0.00; ang_vel:0.00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:3.57,-2.57; rot:154; vel:0.12,-0.77; ang_vel:-12.65 [CTX] pos:-3.30,1.11; rot:268; vel:0.00,0.00; ang_vel:0.00 [CTX] pos:-3.30,1.11; rot:270; vel:0.00,0.00; ang_vel:0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"pos:-3.30,1.11; rot:268; vel:0.00,0.00; ang_vel:0.00 [CTX] pos:-3.30,1.11; rot:270; vel:0.00,0.00; ang_vel:0.00 [CTX] pos:-3.30,1.11; rot:272; vel:0.00,0.00; ang_vel:0.00",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-3.30,1.11; rot:270; vel:0.00,0.00; ang_vel:0.00 [CTX] pos:-3.30,1.11; rot:272; vel:0.00,0.00; ang_vel:0.00 [CTX] pos:-0.81,1.06; rot:99; vel:-1.76,-0.39; ang_vel:74.91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-3.30,1.11; rot:272; vel:0.00,0.00; ang_vel:0.00 [CTX] pos:-0.81,1.06; rot:99; vel:-1.76,-0.39; ang_vel:74.91 [CTX] pos:-1.50,0.97; rot:354; vel:0.59,-0.05; ang_vel:0.00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-0.81,1.06; rot:99; vel:-1.76,-0.39; ang_vel:74.91 [CTX] pos:-1.50,0.97; rot:354; vel:0.59,-0.05; ang_vel:0.00 [CTX] pos:-1.31,0.95; rot:121; vel:-0.75,-0.16; ang_vel:30.51",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-1.50,0.97; rot:354; vel:0.59,-0.05; ang_vel:0.00 [CTX] pos:-1.31,0.95; rot:121; vel:-0.75,-0.16; ang_vel:30.51 [CTX] pos:-1.66,3.40; rot:126; vel:0.75,-5.21; ang_vel:1.67",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-1.31,0.95; rot:121; vel:-0.75,-0.16; ang_vel:30.51 [CTX] pos:-1.66,3.40; rot:126; vel:0.75,-5.21; ang_vel:1.67 [CTX] pos:-1.79,4.33; rot:188; vel:-0.04,0.35; ang_vel:2.31",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-1.66,3.40; rot:126; vel:0.75,-5.21; ang_vel:1.67 [CTX] pos:-1.79,4.33; rot:188; vel:-0.04,0.35; ang_vel:2.31 [CTX] pos:-1.73,3.87; rot:343; vel:-0.16,1.28; ang_vel:8.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"pos:-1.79,4.33; rot:188; vel:-0.04,0.35; ang_vel:2.31 [CTX] pos:-1.73,3.87; rot:343; vel:-0.16,1.28; ang_vel:8.89 [CTX] pos:-1.73,3.87; rot:344; vel:-0.16,1.28; ang_vel:8.89",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-1.73,3.87; rot:343; vel:-0.16,1.28; ang_vel:8.89 [CTX] pos:-1.73,3.87; rot:344; vel:-0.16,1.28; ang_vel:8.89 [CTX] pos:-1.45,0.92; rot:127; vel:-0.44,-0.10; ang_vel:17.95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-1.73,3.87; rot:344; vel:-0.16,1.28; ang_vel:8.89 [CTX] pos:-1.45,0.92; rot:127; vel:-0.44,-0.10; ang_vel:17.95 [CTX] pos:-1.88,0.59; rot:129; vel:-3.12,-2.51; ang_vel:13.49",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-1.45,0.92; rot:127; vel:-0.44,-0.10; ang_vel:17.95 [CTX] pos:-1.88,0.59; rot:129; vel:-3.12,-2.51; ang_vel:13.49 [CTX] pos:-1.88,0.59; rot:129; vel:-3.12,-2.51; ang_vel:13.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-1.88,0.59; rot:129; vel:-3.12,-2.51; ang_vel:13.49 [CTX] pos:-1.88,0.59; rot:129; vel:-3.12,-2.51; ang_vel:13.49 [CTX] pos:-0.70,1.11; rot:326; vel:-0.16,-0.00; ang_vel:24.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"pos:-1.88,0.59; rot:129; vel:-3.12,-2.51; ang_vel:13.49 [CTX] pos:-0.70,1.11; rot:326; vel:-0.16,-0.00; ang_vel:24.22 [CTX] pos:0.88,1.11; rot:140; vel:0.15,-0.00; ang_vel:29.71",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-0.70,1.11; rot:326; vel:-0.16,-0.00; ang_vel:24.22 [CTX] pos:0.88,1.11; rot:140; vel:0.15,-0.00; ang_vel:29.71 [CTX] pos:0.59,0.75; rot:143; vel:-2.44,-3.17; ang_vel:23.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:0.88,1.11; rot:140; vel:0.15,-0.00; ang_vel:29.71 [CTX] pos:0.59,0.75; rot:143; vel:-2.44,-3.17; ang_vel:23.25 [CTX] pos:-1.27,1.68; rot:267; vel:1.11,0.80; ang_vel:-43.97",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:0.59,0.75; rot:143; vel:-2.44,-3.17; ang_vel:23.25 [CTX] pos:-1.27,1.68; rot:267; vel:1.11,0.80; ang_vel:-43.97 [CTX] pos:-2.93,2.12; rot:272; vel:3.99,0.26; ang_vel:1.07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"pos:-1.27,1.68; rot:267; vel:1.11,0.80; ang_vel:-43.97 [CTX] pos:-2.93,2.12; rot:272; vel:3.99,0.26; ang_vel:1.07 [CTX] pos:-0.97,1.89; rot:255; vel:0.43,0.31; ang_vel:-17.20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-2.93,2.12; rot:272; vel:3.99,0.26; ang_vel:1.07 [CTX] pos:-0.97,1.89; rot:255; vel:0.43,0.31; ang_vel:-17.20 [CTX] pos:0.44,0.95; rot:157; vel:0.56,-0.08; ang_vel:34.55",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-0.97,1.89; rot:255; vel:0.43,0.31; ang_vel:-17.20 [CTX] pos:0.44,0.95; rot:157; vel:0.56,-0.08; ang_vel:34.55 [CTX] pos:0.10,1.63; rot:246; vel:1.79,-0.15; ang_vel:-36.74",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:0.44,0.95; rot:157; vel:0.56,-0.08; ang_vel:34.55 [CTX] pos:0.10,1.63; rot:246; vel:1.79,-0.15; ang_vel:-36.74 [CTX] pos:0.56,1.59; rot:236; vel:0.79,-0.06; ang_vel:-16.24",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:0.10,1.63; rot:246; vel:1.79,-0.15; ang_vel:-36.74 [CTX] pos:0.56,1.59; rot:236; vel:0.79,-0.06; ang_vel:-16.24 [CTX] pos:0.68,1.58; rot:233; vel:0.52,-0.04; ang_vel:-10.80",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:0.56,1.59; rot:236; vel:0.79,-0.06; ang_vel:-16.24 [CTX] pos:0.68,1.58; rot:233; vel:0.52,-0.04; ang_vel:-10.80 [CTX] pos:1.28,1.11; rot:231; vel:3.13,-2.50; ang_vel:-7.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:0.68,1.58; rot:233; vel:0.52,-0.04; ang_vel:-10.80 [CTX] pos:1.28,1.11; rot:231; vel:3.13,-2.50; ang_vel:-7.18 [CTX] pos:1.54,0.17; rot:187; vel:0.49,-0.37; ang_vel:37.79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"pos:1.28,1.11; rot:231; vel:3.13,-2.50; ang_vel:-7.18 [CTX] pos:1.54,0.17; rot:187; vel:0.49,-0.37; ang_vel:37.79 [CTX] pos:1.54,0.17; rot:187; vel:0.49,-0.37; ang_vel:37.79",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:1.54,0.17; rot:187; vel:0.49,-0.37; ang_vel:37.79 [CTX] pos:1.54,0.17; rot:187; vel:0.49,-0.37; ang_vel:37.79 [CTX] pos:1.94,0.81; rot:214; vel:1.03,-0.47; ang_vel:-26.97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:1.54,0.17; rot:187; vel:0.49,-0.37; ang_vel:37.79 [CTX] pos:1.94,0.81; rot:214; vel:1.03,-0.47; ang_vel:-26.97 [CTX] pos:2.18,0.70; rot:208; vel:0.52,-0.23; ang_vel:-13.47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:1.94,0.81; rot:214; vel:1.03,-0.47; ang_vel:-26.97 [CTX] pos:2.18,0.70; rot:208; vel:0.52,-0.23; ang_vel:-13.47 [CTX] pos:2.28,0.49; rot:207; vel:1.84,-3.55; ang_vel:-11.92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.18,0.70; rot:208; vel:0.52,-0.23; ang_vel:-13.47 [CTX] pos:2.28,0.49; rot:207; vel:1.84,-3.55; ang_vel:-11.92 [CTX] pos:2.15,-0.97; rot:256; vel:0.27,-0.52; ang_vel:35.88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"pos:2.28,0.49; rot:207; vel:1.84,-3.55; ang_vel:-11.92 [CTX] pos:2.15,-0.97; rot:256; vel:0.27,-0.52; ang_vel:35.88 [CTX] pos:2.15,-0.97; rot:258; vel:0.27,-0.52; ang_vel:35.88",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.15,-0.97; rot:256; vel:0.27,-0.52; ang_vel:35.88 [CTX] pos:2.15,-0.97; rot:258; vel:0.27,-0.52; ang_vel:35.88 [CTX] pos:2.82,-0.48; rot:188; vel:0.94,-1.30; ang_vel:-44.96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.15,-0.97; rot:258; vel:0.27,-0.52; ang_vel:35.88 [CTX] pos:2.82,-0.48; rot:188; vel:0.94,-1.30; ang_vel:-44.96 [CTX] pos:3.08,-0.84; rot:175; vel:0.42,-0.57; ang_vel:-19.08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.82,-0.48; rot:188; vel:0.94,-1.30; ang_vel:-44.96 [CTX] pos:3.08,-0.84; rot:175; vel:0.42,-0.57; ang_vel:-19.08 [CTX] pos:2.02,-2.17; rot:306; vel:-0.08,-0.54; ang_vel:34.04",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:3.08,-0.84; rot:175; vel:0.42,-0.57; ang_vel:-19.08 [CTX] pos:2.02,-2.17; rot:306; vel:-0.08,-0.54; ang_vel:34.04 [CTX] pos:3.11,-0.89; rot:174; vel:0.34,-0.47; ang_vel:-15.55",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.02,-2.17; rot:306; vel:-0.08,-0.54; ang_vel:34.04 [CTX] pos:3.11,-0.89; rot:174; vel:0.34,-0.47; ang_vel:-15.55 [CTX] pos:2.02,-2.17; rot:306; vel:-0.08,-0.54; ang_vel:34.04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"pos:3.11,-0.89; rot:174; vel:0.34,-0.47; ang_vel:-15.55 [CTX] pos:2.02,-2.17; rot:306; vel:-0.08,-0.54; ang_vel:34.04 [CTX] pos:2.02,-2.17; rot:306; vel:-0.08,-0.54; ang_vel:34.04",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.02,-2.17; rot:306; vel:-0.08,-0.54; ang_vel:34.04 [CTX] pos:2.02,-2.17; rot:306; vel:-0.08,-0.54; ang_vel:34.04 [CTX] pos:3.32,-1.63; rot:171; vel:1.74,-1.01; ang_vel:0.07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.02,-2.17; rot:306; vel:-0.08,-0.54; ang_vel:34.04 [CTX] pos:3.32,-1.63; rot:171; vel:1.74,-1.01; ang_vel:0.07 [CTX] pos:3.77,-1.89; rot:171; vel:0.74,-0.43; ang_vel:0.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:3.32,-1.63; rot:171; vel:1.74,-1.01; ang_vel:0.07 [CTX] pos:3.77,-1.89; rot:171; vel:0.74,-0.43; ang_vel:0.03 [CTX] pos:2.19,-2.24; rot:319; vel:-0.02,-0.10; ang_vel:10.70",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:3.77,-1.89; rot:171; vel:0.74,-0.43; ang_vel:0.03 [CTX] pos:2.19,-2.24; rot:319; vel:-0.02,-0.10; ang_vel:10.70 [CTX] pos:3.89,-1.96; rot:171; vel:0.51,-0.30; ang_vel:0.02",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:2.19,-2.24; rot:319; vel:-0.02,-0.10; ang_vel:10.70 [CTX] pos:3.89,-1.96; rot:171; vel:0.51,-0.30; ang_vel:0.02 [CTX] pos:0.76,1.11; rot:114; vel:1.22,-0.00; ang_vel:223.96",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:3.89,-1.96; rot:171; vel:0.51,-0.30; ang_vel:0.02 [CTX] pos:0.76,1.11; rot:114; vel:1.22,-0.00; ang_vel:223.96 [CTX] pos:1.10,1.11; rot:176; vel:0.54,-0.00; ang_vel:95.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"pos:0.76,1.11; rot:114; vel:1.22,-0.00; ang_vel:223.96 [CTX] pos:1.10,1.11; rot:176; vel:0.54,-0.00; ang_vel:95.03 [CTX] pos:-1.05,1.11; rot:265; vel:-0.07,-0.00; ang_vel:12.86",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:1.10,1.11; rot:176; vel:0.54,-0.00; ang_vel:95.03 [CTX] pos:-1.05,1.11; rot:265; vel:-0.07,-0.00; ang_vel:12.86 [CTX] pos:1.22,1.11; rot:197; vel:0.29,-0.00; ang_vel:51.52",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-1.05,1.11; rot:265; vel:-0.07,-0.00; ang_vel:12.86 [CTX] pos:1.22,1.11; rot:197; vel:0.29,-0.00; ang_vel:51.52 [CTX] pos:1.34,0.75; rot:202; vel:1.42,-3.74; ang_vel:42.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:1.22,1.11; rot:197; vel:0.29,-0.00; ang_vel:51.52 [CTX] pos:1.34,0.75; rot:202; vel:1.42,-3.74; ang_vel:42.00 [CTX] pos:-0.95,1.11; rot:14; vel:-0.28,-0.00; ang_vel:49.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"pos:1.34,0.75; rot:202; vel:1.42,-3.74; ang_vel:42.00 [CTX] pos:-0.95,1.11; rot:14; vel:-0.28,-0.00; ang_vel:49.46 [CTX] pos:-0.49,-1.10; rot:31; vel:-0.70,-0.24; ang_vel:62.61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pos:-0.95,1.11; rot:14; vel:-0.28,-0.00; ang_vel:49.46 [CTX] pos:-0.49,-1.10; rot:31; vel:-0.70,-0.24; ang_vel:62.61 [CTX] pos:-0.67,-1.16; rot:48; vel:-0.30,-0.10; ang_vel:27.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
